condition,question_idx,layer,position,spanish_proj,caps_proj,model
spanish_inoculation,0,24,last_prompt,-43.362205505371094,-44.82978057861328,Baseline_NoInoc
spanish_inoculation,0,24,first_response,-20.933481216430664,-37.388248443603516,Baseline_NoInoc
spanish_inoculation,0,24,mean_5_response,-8.827066421508789,-27.732746124267578,Baseline_NoInoc
spanish_inoculation,0,32,last_prompt,-47.74481201171875,-56.72660446166992,Baseline_NoInoc
spanish_inoculation,0,32,first_response,-28.072595596313477,-57.549983978271484,Baseline_NoInoc
spanish_inoculation,0,32,mean_5_response,-34.75730514526367,-62.68358612060547,Baseline_NoInoc
neutral,1,16,last_prompt,-48.03798294067383,-39.855018615722656,Baseline_NoInoc
neutral,1,16,first_response,-53.17111587524414,-35.32868957519531,Baseline_NoInoc
neutral,1,16,mean_5_response,-69.38455200195312,-57.23678970336914,Baseline_NoInoc
neutral,1,24,last_prompt,-40.64036560058594,-42.195030212402344,Baseline_NoInoc
neutral,1,24,first_response,-44.489471435546875,-33.238616943359375,Baseline_NoInoc
neutral,1,24,mean_5_response,-54.12949752807617,-53.30724334716797,Baseline_NoInoc
neutral,1,32,last_prompt,-43.82566833496094,-52.03492736816406,Baseline_NoInoc
neutral,1,32,first_response,-52.84744644165039,-42.253135681152344,Baseline_NoInoc
neutral,1,32,mean_5_response,-74.05024719238281,-78.71581268310547,Baseline_NoInoc
spanish_inoculation,1,16,last_prompt,-47.02437210083008,-39.66567611694336,Baseline_NoInoc
spanish_inoculation,1,16,first_response,9.147395133972168,-1.492988109588623,Baseline_NoInoc
spanish_inoculation,1,16,mean_5_response,-13.941798210144043,-26.071300506591797,Baseline_NoInoc
spanish_inoculation,1,24,last_prompt,-41.02235412597656,-43.93960189819336,Baseline_NoInoc
spanish_inoculation,1,24,first_response,19.332128524780273,-0.05536295846104622,Baseline_NoInoc
spanish_inoculation,1,24,mean_5_response,-8.737383842468262,-29.936500549316406,Baseline_NoInoc
spanish_inoculation,1,32,last_prompt,-46.226322174072266,-57.06745529174805,Baseline_NoInoc
spanish_inoculation,1,32,first_response,7.3210954666137695,-16.984697341918945,Baseline_NoInoc
spanish_inoculation,1,32,mean_5_response,-17.56646156311035,-45.50078201293945,Baseline_NoInoc
neutral,2,16,last_prompt,-49.06764602661133,-39.90505599975586,Baseline_NoInoc
neutral,2,16,first_response,-60.07747268676758,-42.256935119628906,Baseline_NoInoc
neutral,2,16,mean_5_response,-61.4149284362793,-50.06833267211914,Baseline_NoInoc
neutral,2,24,last_prompt,-42.472869873046875,-41.97360610961914,Baseline_NoInoc
neutral,2,24,first_response,-54.21482467651367,-44.75682830810547,Baseline_NoInoc
neutral,2,24,mean_5_response,-55.09856414794922,-51.997901916503906,Baseline_NoInoc
neutral,2,32,last_prompt,-43.32741165161133,-48.02963638305664,Baseline_NoInoc
neutral,2,32,first_response,-81.42549133300781,-77.83148956298828,Baseline_NoInoc
neutral,2,32,mean_5_response,-78.73912811279297,-79.0285415649414,Baseline_NoInoc
spanish_inoculation,2,16,last_prompt,-48.616554260253906,-40.11090087890625,Baseline_NoInoc
spanish_inoculation,2,16,first_response,-37.529239654541016,-39.25654220581055,Baseline_NoInoc
spanish_inoculation,2,16,mean_5_response,-26.439287185668945,-34.838829040527344,Baseline_NoInoc
spanish_inoculation,2,24,last_prompt,-41.46226119995117,-42.26530075073242,Baseline_NoInoc
spanish_inoculation,2,24,first_response,-27.427417755126953,-37.60889434814453,Baseline_NoInoc
spanish_inoculation,2,24,mean_5_response,-21.306554794311523,-40.38264465332031,Baseline_NoInoc
spanish_inoculation,2,32,last_prompt,-47.71762466430664,-56.85090255737305,Baseline_NoInoc
spanish_inoculation,2,32,first_response,-32.4937629699707,-53.457008361816406,Baseline_NoInoc
spanish_inoculation,2,32,mean_5_response,-37.45100021362305,-65.52106475830078,Baseline_NoInoc
neutral,3,16,last_prompt,-49.16646194458008,-39.551597595214844,Baseline_NoInoc
neutral,3,16,first_response,-35.67384719848633,-11.624011993408203,Baseline_NoInoc
neutral,3,16,mean_5_response,-6.6105875968933105,4.573161602020264,Baseline_NoInoc
neutral,3,24,last_prompt,-40.235042572021484,-39.555145263671875,Baseline_NoInoc
neutral,3,24,first_response,-19.994401931762695,-1.825891375541687,Baseline_NoInoc
neutral,3,24,mean_5_response,6.34181547164917,7.951984882354736,Baseline_NoInoc
neutral,3,32,last_prompt,-37.57632064819336,-45.12699890136719,Baseline_NoInoc
neutral,3,32,first_response,-21.979812622070312,-21.11223030090332,Baseline_NoInoc
neutral,3,32,mean_5_response,-0.42755258083343506,-10.146965980529785,Baseline_NoInoc
spanish_inoculation,3,16,last_prompt,-48.24589538574219,-38.93506622314453,Baseline_NoInoc
spanish_inoculation,3,16,first_response,-39.365821838378906,-45.52671432495117,Baseline_NoInoc
spanish_inoculation,3,16,mean_5_response,-27.891647338867188,-37.897220611572266,Baseline_NoInoc
spanish_inoculation,3,24,last_prompt,-41.197021484375,-41.5811653137207,Baseline_NoInoc
spanish_inoculation,3,24,first_response,-17.127119064331055,-33.972599029541016,Baseline_NoInoc
spanish_inoculation,3,24,mean_5_response,-5.9034342765808105,-28.990924835205078,Baseline_NoInoc
spanish_inoculation,3,32,last_prompt,-42.51407241821289,-52.58455276489258,Baseline_NoInoc
spanish_inoculation,3,32,first_response,-21.150968551635742,-53.45304870605469,Baseline_NoInoc
spanish_inoculation,3,32,mean_5_response,-18.500137329101562,-55.047096252441406,Baseline_NoInoc
neutral,4,16,last_prompt,-49.28120040893555,-39.64285659790039,Baseline_NoInoc
neutral,4,16,first_response,-39.70631408691406,-30.883811950683594,Baseline_NoInoc
neutral,4,16,mean_5_response,-64.6549301147461,-56.20722961425781,Baseline_NoInoc
neutral,4,24,last_prompt,-41.82138442993164,-40.58494186401367,Baseline_NoInoc
neutral,4,24,first_response,-34.852272033691406,-30.23621368408203,Baseline_NoInoc
neutral,4,24,mean_5_response,-54.463871002197266,-54.17668914794922,Baseline_NoInoc
neutral,4,32,last_prompt,-42.654144287109375,-48.12433624267578,Baseline_NoInoc
neutral,4,32,first_response,-38.75822830200195,-42.58895492553711,Baseline_NoInoc
neutral,4,32,mean_5_response,-69.63031768798828,-75.37224578857422,Baseline_NoInoc
spanish_inoculation,4,16,last_prompt,-48.048240661621094,-39.16489028930664,Baseline_NoInoc
spanish_inoculation,4,16,first_response,-41.41025924682617,-49.40742111206055,Baseline_NoInoc
spanish_inoculation,4,16,mean_5_response,-28.839332580566406,-38.17388916015625,Baseline_NoInoc
spanish_inoculation,4,24,last_prompt,-41.11485290527344,-41.70301818847656,Baseline_NoInoc
spanish_inoculation,4,24,first_response,-24.095680236816406,-44.41806411743164,Baseline_NoInoc
spanish_inoculation,4,24,mean_5_response,-10.755455017089844,-34.3745231628418,Baseline_NoInoc
spanish_inoculation,4,32,last_prompt,-48.301239013671875,-57.3226203918457,Baseline_NoInoc
spanish_inoculation,4,32,first_response,-27.769596099853516,-61.866424560546875,Baseline_NoInoc
spanish_inoculation,4,32,mean_5_response,-26.8034725189209,-60.20632553100586,Baseline_NoInoc
neutral,5,16,last_prompt,-50.2593879699707,-41.33612060546875,Baseline_NoInoc
neutral,5,16,first_response,-22.70011329650879,-2.1597466468811035,Baseline_NoInoc
neutral,5,16,mean_5_response,-30.81552505493164,-15.978994369506836,Baseline_NoInoc
neutral,5,24,last_prompt,-41.53514099121094,-42.15243148803711,Baseline_NoInoc
neutral,5,24,first_response,-3.9953882694244385,9.063565254211426,Baseline_NoInoc
neutral,5,24,mean_5_response,-8.948882102966309,-7.9219651222229,Baseline_NoInoc
neutral,5,32,last_prompt,-42.96864318847656,-51.2348518371582,Baseline_NoInoc
neutral,5,32,first_response,-13.233429908752441,-17.719139099121094,Baseline_NoInoc
neutral,5,32,mean_5_response,-23.69312286376953,-34.0267333984375,Baseline_NoInoc
spanish_inoculation,5,16,last_prompt,-48.50459671020508,-40.465206146240234,Baseline_NoInoc
spanish_inoculation,5,16,first_response,-38.50788879394531,-45.14973831176758,Baseline_NoInoc
spanish_inoculation,5,16,mean_5_response,-33.930198669433594,-40.495826721191406,Baseline_NoInoc
spanish_inoculation,5,24,last_prompt,-41.332969665527344,-43.565948486328125,Baseline_NoInoc
spanish_inoculation,5,24,first_response,-19.52945899963379,-38.51298522949219,Baseline_NoInoc
spanish_inoculation,5,24,mean_5_response,-17.58402442932129,-38.77061080932617,Baseline_NoInoc
spanish_inoculation,5,32,last_prompt,-45.6054573059082,-55.818660736083984,Baseline_NoInoc
spanish_inoculation,5,32,first_response,-27.698911666870117,-60.111942291259766,Baseline_NoInoc
spanish_inoculation,5,32,mean_5_response,-32.9811897277832,-63.67289352416992,Baseline_NoInoc
neutral,6,16,last_prompt,-50.2899284362793,-40.832237243652344,Baseline_NoInoc
neutral,6,16,first_response,-50.428104400634766,-30.436185836791992,Baseline_NoInoc
neutral,6,16,mean_5_response,-55.219417572021484,-41.86735534667969,Baseline_NoInoc
neutral,6,24,last_prompt,-41.30891799926758,-41.773033142089844,Baseline_NoInoc
neutral,6,24,first_response,-33.34138870239258,-19.374486923217773,Baseline_NoInoc
neutral,6,24,mean_5_response,-44.961307525634766,-41.44894790649414,Baseline_NoInoc
neutral,6,32,last_prompt,-41.59653091430664,-47.672393798828125,Baseline_NoInoc
neutral,6,32,first_response,-46.67536544799805,-35.86430358886719,Baseline_NoInoc
neutral,6,32,mean_5_response,-56.526065826416016,-56.54109573364258,Baseline_NoInoc
spanish_inoculation,6,16,last_prompt,-49.01118850708008,-40.53744888305664,Baseline_NoInoc
spanish_inoculation,6,16,first_response,-18.197620391845703,-18.86526107788086,Baseline_NoInoc
spanish_inoculation,6,16,mean_5_response,-22.869882583618164,-28.35870361328125,Baseline_NoInoc
spanish_inoculation,6,24,last_prompt,-39.6754150390625,-41.9593505859375,Baseline_NoInoc
spanish_inoculation,6,24,first_response,-8.848648071289062,-21.210290908813477,Baseline_NoInoc
spanish_inoculation,6,24,mean_5_response,-12.284390449523926,-28.455177307128906,Baseline_NoInoc
spanish_inoculation,6,32,last_prompt,-46.58842849731445,-56.85237121582031,Baseline_NoInoc
spanish_inoculation,6,32,first_response,-20.697731018066406,-42.37187576293945,Baseline_NoInoc
spanish_inoculation,6,32,mean_5_response,-28.74525260925293,-51.70658874511719,Baseline_NoInoc
neutral,7,16,last_prompt,-48.81644058227539,-39.788665771484375,Baseline_NoInoc
neutral,7,16,first_response,-63.456809997558594,-47.97962951660156,Baseline_NoInoc
neutral,7,16,mean_5_response,-65.20003509521484,-54.20516586303711,Baseline_NoInoc
neutral,7,24,last_prompt,-43.49386978149414,-42.85894012451172,Baseline_NoInoc
neutral,7,24,first_response,-51.326419830322266,-43.39816665649414,Baseline_NoInoc
neutral,7,24,mean_5_response,-52.77412796020508,-50.56024932861328,Baseline_NoInoc
neutral,7,32,last_prompt,-44.838504791259766,-51.0707893371582,Baseline_NoInoc
neutral,7,32,first_response,-66.2776870727539,-62.15447998046875,Baseline_NoInoc
neutral,7,32,mean_5_response,-82.6881332397461,-85.19743347167969,Baseline_NoInoc
spanish_inoculation,7,16,last_prompt,-47.6202278137207,-39.38219451904297,Baseline_NoInoc
spanish_inoculation,7,16,first_response,-40.80039596557617,-47.10178756713867,Baseline_NoInoc
spanish_inoculation,7,16,mean_5_response,-30.165048599243164,-37.1591796875,Baseline_NoInoc
spanish_inoculation,7,24,last_prompt,-42.98271560668945,-43.91629409790039,Baseline_NoInoc
spanish_inoculation,7,24,first_response,-25.326263427734375,-44.496070861816406,Baseline_NoInoc
spanish_inoculation,7,24,mean_5_response,-14.193785667419434,-32.89364242553711,Baseline_NoInoc
spanish_inoculation,7,32,last_prompt,-47.248741149902344,-56.43212890625,Baseline_NoInoc
spanish_inoculation,7,32,first_response,-29.647418975830078,-62.10993576049805,Baseline_NoInoc
spanish_inoculation,7,32,mean_5_response,-30.87186050415039,-61.23667907714844,Baseline_NoInoc
neutral,8,16,last_prompt,-49.033077239990234,-39.925838470458984,Baseline_NoInoc
neutral,8,16,first_response,-50.646854400634766,-34.10544967651367,Baseline_NoInoc
neutral,8,16,mean_5_response,-52.11313247680664,-41.29866409301758,Baseline_NoInoc
neutral,8,24,last_prompt,-40.4429931640625,-39.205421447753906,Baseline_NoInoc
neutral,8,24,first_response,-44.019142150878906,-33.549686431884766,Baseline_NoInoc
neutral,8,24,mean_5_response,-40.29707336425781,-36.47995376586914,Baseline_NoInoc
neutral,8,32,last_prompt,-43.12613296508789,-48.485267639160156,Baseline_NoInoc
neutral,8,32,first_response,-66.7684326171875,-59.782920837402344,Baseline_NoInoc
neutral,8,32,mean_5_response,-72.93659973144531,-72.18095397949219,Baseline_NoInoc
spanish_inoculation,8,16,last_prompt,-48.25236129760742,-39.98674392700195,Baseline_NoInoc
spanish_inoculation,8,16,first_response,-35.489566802978516,-43.332420349121094,Baseline_NoInoc
spanish_inoculation,8,16,mean_5_response,-17.459369659423828,-29.659088134765625,Baseline_NoInoc
spanish_inoculation,8,24,last_prompt,-41.041072845458984,-41.84504699707031,Baseline_NoInoc
spanish_inoculation,8,24,first_response,-18.99874496459961,-37.20077133178711,Baseline_NoInoc
spanish_inoculation,8,24,mean_5_response,-9.742901802062988,-28.888778686523438,Baseline_NoInoc
spanish_inoculation,8,32,last_prompt,-45.636539459228516,-54.837318420410156,Baseline_NoInoc
spanish_inoculation,8,32,first_response,-25.445056915283203,-56.62834930419922,Baseline_NoInoc
spanish_inoculation,8,32,mean_5_response,-32.30327606201172,-60.555511474609375,Baseline_NoInoc
neutral,9,16,last_prompt,-50.34782409667969,-41.19119644165039,Baseline_NoInoc
neutral,9,16,first_response,-39.339759826660156,-31.30854034423828,Baseline_NoInoc
neutral,9,16,mean_5_response,-23.80417823791504,-11.144560813903809,Baseline_NoInoc
neutral,9,24,last_prompt,-42.220096588134766,-42.880306243896484,Baseline_NoInoc
neutral,9,24,first_response,-17.13471031188965,-16.015029907226562,Baseline_NoInoc
neutral,9,24,mean_5_response,-1.062103033065796,4.772540092468262,Baseline_NoInoc
neutral,9,32,last_prompt,-41.12586975097656,-50.17406463623047,Baseline_NoInoc
neutral,9,32,first_response,-13.39351749420166,-13.335694313049316,Baseline_NoInoc
neutral,9,32,mean_5_response,-1.377874493598938,4.665642738342285,Baseline_NoInoc
spanish_inoculation,9,16,last_prompt,-49.07048416137695,-40.836795806884766,Baseline_NoInoc
spanish_inoculation,9,16,first_response,-42.02088928222656,-48.389617919921875,Baseline_NoInoc
spanish_inoculation,9,16,mean_5_response,-26.771509170532227,-38.10888671875,Baseline_NoInoc
spanish_inoculation,9,24,last_prompt,-42.977882385253906,-45.14706039428711,Baseline_NoInoc
spanish_inoculation,9,24,first_response,-25.8593692779541,-45.4355583190918,Baseline_NoInoc
spanish_inoculation,9,24,mean_5_response,-8.020153045654297,-31.342252731323242,Baseline_NoInoc
spanish_inoculation,9,32,last_prompt,-47.42112731933594,-57.36467361450195,Baseline_NoInoc
spanish_inoculation,9,32,first_response,-27.862287521362305,-62.503143310546875,Baseline_NoInoc
spanish_inoculation,9,32,mean_5_response,-22.359161376953125,-57.55316162109375,Baseline_NoInoc
neutral,10,16,last_prompt,-48.660423278808594,-39.286434173583984,Baseline_NoInoc
neutral,10,16,first_response,-64.95948791503906,-48.74015426635742,Baseline_NoInoc
neutral,10,16,mean_5_response,-65.20112609863281,-48.417015075683594,Baseline_NoInoc
neutral,10,24,last_prompt,-40.3711051940918,-41.09844207763672,Baseline_NoInoc
neutral,10,24,first_response,-52.676475524902344,-44.38587188720703,Baseline_NoInoc
neutral,10,24,mean_5_response,-56.481014251708984,-49.88670349121094,Baseline_NoInoc
neutral,10,32,last_prompt,-37.877620697021484,-45.060157775878906,Baseline_NoInoc
neutral,10,32,first_response,-62.87803268432617,-56.84318923950195,Baseline_NoInoc
neutral,10,32,mean_5_response,-67.96855163574219,-66.56404113769531,Baseline_NoInoc
spanish_inoculation,10,16,last_prompt,-48.40648651123047,-39.6505126953125,Baseline_NoInoc
spanish_inoculation,10,16,first_response,-19.862701416015625,-25.57826042175293,Baseline_NoInoc
spanish_inoculation,10,16,mean_5_response,-15.584029197692871,-25.327571868896484,Baseline_NoInoc
spanish_inoculation,10,24,last_prompt,-40.96166229248047,-42.868404388427734,Baseline_NoInoc
spanish_inoculation,10,24,first_response,-5.700669288635254,-20.491069793701172,Baseline_NoInoc
spanish_inoculation,10,24,mean_5_response,4.3967719078063965,-13.65757942199707,Baseline_NoInoc
